Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
20-043246,2020-09,09/23/2020 12:15,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,MORGANFORD RD / THOLOZAN AVE,15, ,RADIO, , ,888013.6,1004899
20-043267,2020-09,09/23/2020 12:22,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,1016,LOUGHBOROUGH AVE,1,ROSS DRESS FOR LESS,LOUGHBOROUGH COMMONS - ROSS DRESS FO, , ,888489.2,992016.4
20-043244,2020-09,09/23/2020 12:30,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5449,GERALDINE AVE,71, , , , ,894417,1041547
20-043984,2020-09,09/23/2020 13:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,5145,TERRY AVE,52, , ,5145,TERRY,888901,1033788
20-043252,2020-09,09/23/2020 13:06,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,906,HICKORY,34, , ,906,HICKORY,0,0
20-043262,2020-09,09/23/2020 13:20,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4399,FOREST PARK AVE,38, , ,4399,FOREST PARK,890245.9,1021299
20-043496,2020-09,09/23/2020 13:25,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4330,S BROADWAY,17, , ,4330,BROADWAY,896888.7,998983.9
20-043260,2020-09,09/23/2020 13:25,Y, , ,1, ,178200,4,SEX OFFNS-EXPOSURE/EXPOSING PERSON,800,HADLEY ST,35, , , , ,0,0
20-043270,2020-09,09/23/2020 13:44,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,4100,GRAVOIS AVE,16,CVS, ,4100,GRAVOIS,889986.9,1003390
20-043413,2020-09,09/23/2020 14:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3736,DUNNICA AVE,16, ,APT 2W,3736,DUNNICA,892140.6,1002837
20-043274,2020-09,09/23/2020 14:40,Y, , ,1, ,182999,6,DRUGS-POSSESSION/OTHR UNSPEC DRUG,5017,SHREVE AVE,71, , ,5017,SHREVE,894806.8,1037791
20-044366,2020-09,09/23/2020 15:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5111,CATES AVE,51, , ,5111,CATES,886743,1027723
20-043286,2020-09,09/23/2020 15:30,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4700,BIRCHER BLVD,69, , , , ,895152.2,1037234
20-043288,2020-09,09/23/2020 15:40,Y, , ,1, , 36211,1,ROBBERY-COMMERCE PL/KNIFE USED/SUCCESS,4960,CHRISTY BLVD,5, ,BURLINGTON COAT FACTORY,4960,CHRISTY,884109.3,1001497
20-043287,2020-09,09/23/2020 15:41,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4357,LEE AVE,68, , ,4357,LEE,896831.5,1034450
20-043303,2020-09,09/23/2020 15:43,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,1020,LOUGHBOROUGH AVE,1, ,@SCHNUCKS - LOUGHBOROUGH,1020,LOUGHBOROUGH,888369.9,991903
20-043432,2020-09,09/23/2020 16:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,5313,S KINGSHIGHWAY BLVD,7, , ,5313,KINGSHIGHWAY,883369.8,1000615
20-043402,2020-09,09/23/2020 16:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1300,N 9TH ST,62, , ,1300,9TH,908601.9,1020992
20-043308,2020-09,09/23/2020 16:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4635,VIRGINIA AVE,16, ,2ND FL,4635,VIRGINIA,893435.3,997452.6
20-043504,2020-09,09/23/2020 16:30,Y, , ,1, , 64711,1,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4030,HYDRAULIC AVE,16, , ,4030,HYDRAULIC,891452.1,1001903
20-043295,2020-09,09/23/2020 16:32,Y, , ,1, ,263299,1,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,S GRAND BLVD / WALSH ST,1, , , , ,891218.1,997092.9
20-043306,2020-09,09/23/2020 16:55,Y, , ,1, ,104000,4,FORGERY-ATTEMPT,212,S GRAND BLVD,37, ,CHIPOTLE,212,GRAND,896219.8,1019300
20-043326,2020-09,09/23/2020 17:00,Y, , ,1, , 72113,3,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,2023,UTAH ST,22, , ,2023,UTAH,899845.1,1005562
20-043426,2020-09,09/23/2020 17:00,Y, , ,1, , 71040,1,AUTO THEFT-PERM RETNT/ATTEMPT,8134,VIOLAVIEW DR,1, , ,8134,VIOLAVIEW,885103.8,988977.1
20-043384,2020-09,09/23/2020 17:00,Y, , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,1201,N 8TH ST,62, , ,1201,8TH,908855.3,1020690
20-043309,2020-09,09/23/2020 17:23,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,2841,OSCEOLA ST,17, , ,2841,OSCEOLA,895892.2,998829.9
20-043323,2020-09,09/23/2020 17:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,3926,COTTAGE AVE,59,MISSIONARIES OF CHARITY, ,3926,COTTAGE,897660.9,1027517
20-043371,2020-09,09/23/2020 17:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6301,LINDENWOOD CT,9, , ,6301,LINDENWOOD,878227.5,1005481
20-043310,2020-09,09/23/2020 17:39,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5917,MIMIKA AVE,73, , ,5917,MIMIKA,891040,1048587
20-043311,2020-09,09/23/2020 17:55,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,MISSOURI AVE / SIDNEY ST,22, , , , ,900273.2,1009114
20-043429,2020-09,09/23/2020 18:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4445,PERSHING AVE,38, , ,4445,PERSHING,890193.8,1023805
20-043315,2020-09,09/23/2020 18:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,0,S BROADWAY / OSCEOLA ST,17, , ,3751,JEFFERSON,896426.6,998721.9
20-043317,2020-09,09/23/2020 18:00,Y, , ,1, , 52122,3,BURGLARY-BUSINESS/DAY/UNLAW ENT/UNOCCUPIED,1024,MONTROSE AVE,31, , ,1024,MONTROSE,898370.3,1015892
20-043313,2020-09,09/23/2020 18:10,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3304,PENNSYLVANIA AVE,30, , ,3304,PENNSYLVANIA,896582.3,1005923
20-044220,2020-09,09/23/2020 18:16,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,932,LOUGHBOROUGH AVE,1,LOWE S HOME IMPROVEMENT,@LOUGHBOROUGH COMMONS - BURGER KING,932,LOUGHBOROUGH,888524.2,991611.8
20-043393,2020-09,09/23/2020 18:20,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5455,NOTTINGHAM AVE,7, , ,5453,NOTTINGHAM,881250.3,1002467
20-043319,2020-09,09/23/2020 18:30,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,930,N KINGSHIGHWAY BLVD,53,BP GAS STATION, , , ,888019.9,1027321
20-043325,2020-09,09/23/2020 19:00,Y, , ,1, , 31111,1,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3536,ITASKA ST,16, ,REAR,4742,GRAND,892100.4,997907.2
20-043328,2020-09,09/23/2020 19:00,Y, , ,1, , 41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4404,MORGANFORD RD,5, , ,4404,MORGANFORD,887521.8,1003116
20-043321,2020-09,09/23/2020 19:00,Y, , ,1, , 71040,3,AUTO THEFT-PERM RETNT/ATTEMPT,3509,ILLINOIS AVE,18, , ,3509,ILLINOIS,899432.7,1004075
20-043485,2020-09,09/23/2020 19:00,Y, , ,1, , 73413,2,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,2243,MACKLIND AVE,12, , ,2243,MACKLIND,883612.1,1012391
20-043418,2020-09,09/23/2020 19:30,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,LOUISIANA AVE / MERAMEC ST,16, , , , ,894013.9,1000444
20-043344,2020-09,09/23/2020 19:30,Y, , ,1, , 81000,4,ARSON-1ST DEGREE/SUCCESS,1915,OLIVE ST,36,POLICE HEADQUARTERS, ,1200,MARKET,903703.7,1019090
20-043344,2020-09,09/23/2020 19:30,Y, , ,1, , 43202,4,AGG.ASSAULT-OTH DANG WEP/POL OFFC 2ND DEGREE,1915,OLIVE ST,36,POLICE HEADQUARTERS, ,1200,MARKET,903703.7,1019090
20-043344,2020-09,09/23/2020 19:30,Y, , ,1, , 43202,4,AGG.ASSAULT-OTH DANG WEP/POL OFFC 2ND DEGREE,1915,OLIVE ST,36,POLICE HEADQUARTERS, ,1200,MARKET,903703.7,1019090
20-043344,2020-09,09/23/2020 19:30,Y, , ,1, , 43202,4,AGG.ASSAULT-OTH DANG WEP/POL OFFC 2ND DEGREE,1915,OLIVE ST,36,POLICE HEADQUARTERS, ,1200,MARKET,903703.7,1019090
20-043344,2020-09,09/23/2020 19:30,Y, , ,1, , 43202,4,AGG.ASSAULT-OTH DANG WEP/POL OFFC 2ND DEGREE,1915,OLIVE ST,36,POLICE HEADQUARTERS, ,1200,MARKET,903703.7,1019090
20-043344,2020-09,09/23/2020 19:30,Y, , ,1, , 43202,4,AGG.ASSAULT-OTH DANG WEP/POL OFFC 2ND DEGREE,1915,OLIVE ST,36,POLICE HEADQUARTERS, ,1200,MARKET,903703.7,1019090
20-043344,2020-09,09/23/2020 19:30,Y, , ,1, , 43202,4,AGG.ASSAULT-OTH DANG WEP/POL OFFC 2ND DEGREE,1915,OLIVE ST,36,POLICE HEADQUARTERS, ,1200,MARKET,903703.7,1019090
20-043344,2020-09,09/23/2020 19:30,Y, , ,1, , 43202,4,AGG.ASSAULT-OTH DANG WEP/POL OFFC 2ND DEGREE,1915,OLIVE ST,36,POLICE HEADQUARTERS, ,1200,MARKET,903703.7,1019090
20-043571,2020-09,09/23/2020 19:50,Y, , ,1, ,264100,4,HEALTH-SANITATION VIOL,801,OLIVE ST,35, , , , ,908104.9,1017908
20-043381,2020-09,09/23/2020 20:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5933,KINGSBURY AVE,46, , ,5933,KINGSBURY,879267.3,1026438
20-043373,2020-09,09/23/2020 20:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5525,LINDENWOOD AVE,14, , ,5525,LINDENWOOD,881216.8,1005108
20-043470,2020-09,09/23/2020 20:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,6929,MICHIGAN AVE,1, , ,6929,MICHIGAN,889973.1,990632.9
20-043386,2020-09,09/23/2020 20:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",2113,DOGTOWN WALK,43, , ,2113,DOGTOWN,875243.5,1014336
20-043431,2020-09,09/23/2020 20:00,Y, , ,1, , 52322,4,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,800,LUMIERE PLACE BLVD,35,3RD FLOOR,@SKYBOX,800,LUMIERE PLACE,910107.5,1018787
20-043404,2020-09,09/23/2020 20:18,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,2901,GOODFELLOW BLVD,50, , ,2901,GOODFELLOW,884462.7,1037029
20-043843,2020-09,09/23/2020 20:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,PRAIRIE AVE / N VANDEVENTER AV,59, , , , ,899378.6,1030654
20-043400,2020-09,09/23/2020 20:34,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4900,PAGE BLVD,53, , ,4900,PAGE,888895.6,1029021
20-043449,2020-09,09/23/2020 20:48,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",4369,THOLOZAN AVE,15, , ,4369,THOLOZAN,887302.3,1005056
20-043336,2020-09,09/23/2020 20:49,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,N 14TH ST / CASS AVE,61, , , , ,906983.3,1022605
20-044097,2020-09,09/23/2020 21:00,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,4200,DARBY ST,70, , ,4200,DARBY,885199.8,1040583
20-043378,2020-09,09/23/2020 21:00,Y, , ,1, , 72113,2,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,6148,COLUMBIA AVE,11, , ,6148,COLUMBIA,879524,1011913
20-043421,2020-09,09/23/2020 21:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4121,WEST PINE BLVD,38, , ,4121,WEST PINE,892448.6,1021660
20-043337,2020-09,09/23/2020 21:14,Y, , ,1, ,152200,4,WEAPONS-CITY VIOL/DISCHRGING IN CITY,1800,N WHARF ST,64, , , ,MOUND,910595,1024809
20-043343,2020-09,09/23/2020 21:31,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3602,IOWA AVE,19, , , , ,897573.6,1003762
20-043357,2020-09,09/23/2020 21:31,Y, , ,1, , 10000,3,HOMICIDE,2730,MIAMI ST,19, , , , ,897404,1003751
20-043338,2020-09,09/23/2020 21:54,Y, , ,1, , 42011,1,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,5512,VIRGINIA AVE,1, , ,5512,VIRGINIA,892860.9,994556.7
20-043585,2020-09,09/23/2020 22:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",3450,RUSSELL BLVD,26, , ,3450,RUSSELL,895528.6,1012206
20-043347,2020-09,09/23/2020 22:45,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4444,FOREST PARK AVE,38, , ,4444,FOREST PARK,889330.6,1021002
20-043345,2020-09,09/23/2020 23:00,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3635,DUNNICA AVE,16, , ,3635,DUNNICA,892831.9,1002968
20-043346,2020-09,09/23/2020 23:18,Y, , ,1, , 31421,1,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,7309,VIRGINIA AVE,2,CHURCH, ,7304,VIRGINIA,888970.5,990039.6
20-043348,2020-09,09/23/2020 23:20,Y, , ,1, , 92000,5,SIMPLE ASSAULT-HARRASSMENT,5611,ENRIGHT AVE,48, ,APT 202,5611,ENRIGHT,882262.8,1027291
20-043352,2020-09,09/23/2020 23:50,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,S 9TH ST / SPRUCE ST,35, , , , ,907196.8,1016015
20-043367,2020-09,09/24/2020 00:15,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,728,BIDDLE ST,62, , ,728,BIDDLE,909082.3,1020627
20-043353,2020-09,09/24/2020 00:28,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,I 44 EASTBOUND / S JEFFERSON A,23, ,ALIAS I 44 EB/JEFFERSON, , ,899889.1,1012426
20-043351,2020-09,09/24/2020 00:30,Y, , ,1, , 42016,6,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,4642,FARLIN AVE,69, ,APT 2FL,4642,FARLIN,894216.8,1034853
20-043987,2020-09,09/24/2020 00:42,Y, , ,1, ,266510,3,PUBLIC ORDER-TRESPASSING,2607,GRAVOIS AVE,24, , ,2607,GRAVOIS,899242.4,1009280
20-043354,2020-09,09/24/2020 00:51,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,3844,MAFFITT AVE,59, , ,3844,MAFFITT,898294.6,1028080
20-043356,2020-09,09/24/2020 00:55,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,315,N 11TH ST,35, , ,315,11TH,907182.8,1018218
20-043355,2020-09,09/24/2020 01:12,Y, , ,1, , 31112,2,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,0,ARSENAL ST / S KINGSHIGHWAY BL,15, , , , ,886177,1009211
20-043392,2020-09,09/24/2020 01:30,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3900,CHIPPEWA ST,16, , , , ,891073.2,1003354
20-043358,2020-09,09/24/2020 01:52,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,400,OLIVE ST,35, ,@HOTEL- HILTON  HILTON,400,OLIVE,909245.6,1017409
20-043447,2020-09,09/24/2020 02:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,400,OLIVE ST,35, ,@HOTEL- HILTON,400,OLIVE,909245.6,1017409
20-043473,2020-09,09/24/2020 02:05,Y, , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,3963,MCDONALD AVE,15, , ,3963,MCDONALD,890851.7,1006470
20-043411,2020-09,09/24/2020 02:48,Y, , ,1, , 51212,3,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,3113,CHIPPEWA ST,19, , ,3113,CHIPPEWA,895596.8,1002935
20-043408,2020-09,09/24/2020 03:29,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4630,ASHLAND AVE,56, , ,4630,ASHLAND,893278.1,1032891
20-043363,2020-09,09/24/2020 04:30,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3950,VIRGINIA AVE,16, , ,3950,VIRGINIA,894551.9,1001713
20-043362,2020-09,09/24/2020 04:30,Y, , ,1, , 31421,4,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,999,N 2ND ST,35,GARAGE,@HOTEL- FOUR SEASONS,999,2ND,910439.8,1019433
20-043364,2020-09,09/24/2020 05:54,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,315,CHESTNUT ST,35, ,@HOTEL- HYATT REGENCY,315,CHESTNUT,909422.4,1016993
20-043368,2020-09,09/24/2020 06:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4500,N BROADWAY,64, , ,4500,BROADWAY,905164,1033720
20-043486,2020-09,09/24/2020 06:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,2025,S VANDEVENTER AVE,13,ZONE ENTERPRISES, ,2025,VANDEVENTER,887566.2,1013113
20-043372,2020-09,09/24/2020 06:00,Y, , ,1, , 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5340,NOTTINGHAM AVE,7, , ,5340,NOTTINGHAM,882031.3,1002177
20-043366,2020-09,09/24/2020 06:21,Y, , ,1, ,130000,1,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4410,GRAVOIS AVE,5, , ,4410,GRAVOIS,888764.8,1002252
20-043403,2020-09,09/24/2020 06:27,Y, , ,1, ,242000,2,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,4040,FLAD AVE,27, ,APT A,4040,FLAD,891605.2,1011779
20-043369,2020-09,09/24/2020 06:55,Y, , ,1, , 51111,1,BURGLARY-RESIDENCE/DAY/FORCE ENT/OCCUPIED,5234,DEVONSHIRE AVE,7, ,BASEMENT,5234,DEVONSHIRE,882676.3,1002749
20-043437,2020-09,09/24/2020 07:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",3933,S BROADWAY,16,ST ALEXIUS HOSPITAL, ,3933,BROADWAY,897890.5,1001421
20-043438,2020-09,09/24/2020 08:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,3949,LINDELL BLVD,38, , ,3949,LINDELL,893684.9,1021926
20-043395,2020-09,09/24/2020 08:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,GOODFELLOW BLVD / MAFFITT AVE,50, , , , ,884235.3,1035613
20-043379,2020-09,09/24/2020 08:19,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2712,N 10TH ST,64,RESIDENCE, ,2712,10TH,907935.3,1026529
20-043383,2020-09,09/24/2020 08:30,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,ROGER PL / WYOMING ST,15, , , , ,890838.3,1007439
20-043637,2020-09,09/24/2020 08:50,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",5850,EICHELBERGER ST,8, ,@BISHOP DU BOURG,5850,EICHELBERGER,878624.6,1000337
20-043390,2020-09,09/24/2020 08:56,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3530,MIAMI ST,19, , ,3530,MIAMI,893585.5,1004337
20-043453,2020-09,09/24/2020 09:10,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,3291,S KINGSHIGHWAY BLVD,14,QT #648, , , ,885690.1,1007605
20-043385,2020-09,09/24/2020 09:15,Y, , ,1, ,250000,1,LOITERING-BEGGING,900,LOUGHBOROUGH AVE,1,CAERONDOLET NEIGHBORHOOD,HIGHWAY 55 NORTHBOUND EXIT RAMP,900,LOUGHBOROUGH,888861.4,991772.8
20-043389,2020-09,09/24/2020 09:30,Y, , ,1, ,250000,1,LOITERING-BEGGING,900,LOUGHBOROUGH AVE,1,CARONDOLET NEIGHBORHOOD,HIGHWAY 55 NORTHBOUND EXIT RAMP,900,LOUGHBOROUGH,888861.4,991772.8
20-043391,2020-09,09/24/2020 09:32,Y, , ,1, , 31111,1,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4105,S GRAND BLVD,16, , ,4105,GRAND,893151.8,1000953
20-043396,2020-09,09/24/2020 09:39,Y, , ,1, ,266510,5,PUBLIC ORDER-TRESPASSING,1,PARKVIEW PL,38, ,BARNES JEWISH HOSPITAL,1,PARKVIEW,888778.3,1020899
20-043394,2020-09,09/24/2020 10:13,Y, , ,1, ,204100,5,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,1403,UNION BLVD,78, , , , ,885868.1,1030597
20-043401,2020-09,09/24/2020 10:27,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,IKEA WAY / VANDEVENTER,37, ,@IKEA,1,IKEA,0,0
20-043409,2020-09,09/24/2020 11:20,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / E TAYLOR AVE,79, , , , ,899958.6,1038855
20-043414,2020-09,09/24/2020 11:26,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4551,LEWIS PL,54, , ,4551,LEWIS,890912.1,1027343
20-043410,2020-09,09/24/2020 11:35,Y, , ,1, ,250000,1,LOITERING-BEGGING,0,GERMANIA ST / I 55 NORTHBOUND,1,CARONDOLET NEIGHBORHOOD,HIGHWAY 55 SOUTHBOUND EXIT RAMP, , ,885964.8,990325.3
20-043415,2020-09,09/24/2020 11:58,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,E GRAND AVE / I 70 EASTBOUND,66, ,ALIAS EB 70/E GRAND AVE CITY, , ,904580.1,1034005
20-043422,2020-09,09/24/2020 12:00,Y, , ,1, , 43016,5,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,5475,CABANNE AVE,49, , ,5475,CABANNE,883631.8,1028675
20-043417,2020-09,09/24/2020 12:10,Y, , ,1, , 43013,3,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,3649,WISCONSIN AVE,18, , ,3649,WISCONSIN,899612.4,1002969
20-043434,2020-09,09/24/2020 12:10,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4567,LOUGHBOROUGH AVE,4, , ,4567,LOUGHBOROUGH,882405,996011.3
20-044059,2020-09,09/24/2020 12:40,Y, , ,1, ,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,5215,ULENA AVE,5, , ,5215,ULENA,889076.8,998185
20-043440,2020-09,09/24/2020 12:52,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,533,DE BALIVIERE AVE,47, , , , ,881697.6,1026399
20-043439,2020-09,09/24/2020 13:05,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5745,DELMAR BLVD,48, , ,5745,DELMAR,881216.5,1027231
20-043469,2020-09,09/24/2020 13:19,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,3631,GRAVOIS AVE,15,WALGREENS, ,3631,GRAVOIS,893179.3,1004622
20-044467,2020-09,09/24/2020 13:30,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,8570,PARTRIDGE AVE,74, , ,8570,PARTRIDGE,894111.4,1048683
20-043614,2020-09,09/24/2020 13:30,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",4478,NATURAL BRIDGE AVE,56, , , , ,894689.3,1033170
20-043448,2020-09,09/24/2020 13:35,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4301,LINDELL BLVD,38, ,@US BANK - LINDELL, , ,891374.5,1022502
20-043445,2020-09,09/24/2020 13:47,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3644,NATURAL BRIDGE AVE,59, ,APT 507,3644,NATURAL BRIDGE,901069.3,1029712
20-043450,2020-09,09/24/2020 14:20,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4200,ASHLAND AVE,56, , ,4100,ASHLAND,0,0
20-043463,2020-09,09/24/2020 14:30,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,6400,ALABAMA AVE,1,CARONDOLET NEIGHBORHOOD, , , ,890635,992649.5
20-043463,2020-09,09/24/2020 14:30,Y, , ,1, , 42012,1,AGG.ASSAULT-KNIFE/CITIZEN ADULT 2ND DEGREE,6400,ALABAMA AVE,1,CARONDOLET NEIGHBORHOOD, , , ,890635,992649.5
20-043458,2020-09,09/24/2020 14:45,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4214,LAWN AVE,7, , ,4214,LAWN,884585.8,1004077
20-043457,2020-09,09/24/2020 15:15,Y, , ,1, ,250000,3,LOITERING-BEGGING,0,CHIPPEWA ST / S GRAND BLVD,16, , , , ,893298.8,1003257
20-043551,2020-09,09/24/2020 15:30,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,3914,UNION BLVD,70,WILLIAMS PAPER CO, ,3914,UNION,889909.3,1036751
20-043464,2020-09,09/24/2020 15:59,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,FOREST PARK AVE / S GRAND BLVD,37, , , , ,896187.8,1019510
