Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
20-021660,2020-05,05/23/2020 00:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1116,ANGELICA ST,65, , ,1116,ANGELICA,905585.9,1031458
20-021665,2020-05,05/23/2020 00:40,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4958,CLAXTON AVE,71, , ,4958,CLAXTON,891933.3,1040371
20-021661,2020-05,05/23/2020 01:01,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4864,CARTER AVE,69, ,EUCLID @ CARTER,4864,CARTER,893916.1,1037579
20-021667,2020-05,05/23/2020 01:28,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,BREMEN AVE / PARNELL ST,65, , , , ,902651.8,1029316
20-021666,2020-05,05/23/2020 01:41,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / MULLANPHY ST,64, , , , ,909876.5,1022450
20-021976,2020-05,05/23/2020 02:10,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",4230,GRAVOIS AVE,16,UHAUL MOVING AND STORAGE, ,4230,GRAVOIS,889273.1,1002740
20-021672,2020-05,05/23/2020 02:20,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4621,BECK AVE,15, ,BOMBER O BRIENS,4126,BECK,885916,1004889
20-021669,2020-05,05/23/2020 02:25,Y, , ,1, ,266510,2,PUBLIC ORDER-TRESPASSING,1325,S GRAND BLVD,29,SAINT LOUIS UNIVERSITY HOSPITAL, ,1325,GRAND,894902.8,1015747
20-021671,2020-05,05/23/2020 02:30,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3200,SAINT VINCENT AVE,31, , ,3200,SAINT VINCENT,896883.9,1014347
20-023215,2020-05,05/23/2020 03:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,4217,NEOSHO ST,5, , ,4217,NEOSHO,887582.6,1001693
20-021683,2020-05,05/23/2020 03:30,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",4327,GUSTINE AVE,16,STORAGE OF AMERICA, ,4327,GUSTINE,890021.1,1001563
20-021682,2020-05,05/23/2020 04:07,Y, , ,1, , 72113,4,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,3622,PAGE BLVD,77, ,@EBONY MOTEL,3622,PAGE,897824.8,1024131
20-021681,2020-05,05/23/2020 04:50,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3724,MINNESOTA AVE,19, , ,3724,MINNESOTA,895806.1,1003162
20-021679,2020-05,05/23/2020 04:53,Y, , ,1, ,151110,1,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,0,MICHIGAN AVE / MOTT ST,1, , , , ,891028.4,991614.1
20-021677,2020-05,05/23/2020 05:02,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,1157,N EUCLID AVE,53, , ,1157,EUCLID,888752.6,1028311
20-021680,2020-05,05/23/2020 05:10,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,S 10TH ST / CLARK AVE,35, , , , ,906985.6,1016448
20-021714,2020-05,05/23/2020 05:15,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,3861,BATES ST,5, , ,3861,BATES,888800.1,997159.8
20-022762,2020-05,05/23/2020 06:00,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",4644,NEBRASKA AVE,17, , ,4644,NEBRASKA,895480.3,996951.9
20-021688,2020-05,05/23/2020 06:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7622,MICHIGAN AVE,2,IVORY THEATRE, , , ,888640.9,988708.4
20-021689,2020-05,05/23/2020 07:40,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6020,N BROADWAY,79, , ,6020,BROADWAY,900874.1,1038184
20-021690,2020-05,05/23/2020 07:42,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,0,PINE ST / N TUCKER BLVD,35, , ,1220,SPRUCE,906567.2,1018060
20-021864,2020-05,05/23/2020 08:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,4494,BESSIE AVE,69, , ,4494,BESSIE,895771.8,1035485
20-022360,2020-05,05/23/2020 08:00,Y, , ,1, ,112010,2,FRAUD-CREDIT DEVICE/OVER $150,6401,CLIFTON AVE,8, , ,6401,CLIFTON,877356.4,998414
20-022293,2020-05,05/23/2020 08:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,0,LAWRENCE ST / SHENANDOAH AVE,27, , , , ,892031.4,1011214
20-021697,2020-05,05/23/2020 08:35,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,2700,S GRAND BLVD,25, ,@RULER FOODS,2700,GRAND,894294.3,1010118
20-021929,2020-05,05/23/2020 09:00,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5562,GOODFELLOW BLVD,76, , ,5562,GOODFELLOW,889468,1047272
20-021929,2020-05,05/23/2020 09:00,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5562,GOODFELLOW BLVD,76, , ,5562,GOODFELLOW,889468,1047272
20-022234,2020-05,05/23/2020 09:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2,S 4TH ST,35, ,DRURY PLAZA HOTEL RM 956,2,4TH,909168.1,1016457
20-021704,2020-05,05/23/2020 09:15,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,0,S 7TH ST / LAFAYETTE AVE,20, , , , ,905864.1,1011004
20-021705,2020-05,05/23/2020 09:35,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",309,COURTOIS ST,2, , ,309,COURTOIS,888442.1,988196.5
20-021701,2020-05,05/23/2020 09:58,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,222,BELLERIVE BLVD,1, , ,222,BELLERIVE,893287.1,993471.1
20-022597,2020-05,05/23/2020 10:30,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1401,SALISBURY ST,65, , ,1401,SALISBURY,906123.9,1029849
20-021710,2020-05,05/23/2020 10:45,Y, , ,1, ,266510,3,PUBLIC ORDER-TRESPASSING,3430,S GRAND BLVD,25,SCHNUCKS,SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
20-022575,2020-05,05/23/2020 11:00,Y, , ,1, , 51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,6065,NORTH POINTE BLVD,73, , ,6065,NORTH POINTE,891116.8,1048405
20-021713,2020-05,05/23/2020 11:10,Y, , ,1, , 41021,1,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,0,BATES ST AND VIRGINIA,1, , , , ,0,0
20-021711,2020-05,05/23/2020 11:29,Y, , ,1, ,142310,2,DESTRUCTION OF PROPERTY-MALICIOUS/PUBLIC PROP,3710,HAMPTON AVE,14, , ,3710,HAMPTON,879391.1,1005729
20-021747,2020-05,05/23/2020 12:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5891,RIDGE AVE,78, ,UPSTAIRS,5891,RIDGE,881898.9,1033264
20-021717,2020-05,05/23/2020 12:06,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,GRAND DR / LOUGHBOROUGH AVE,4, , , , ,887716.7,992522
20-021723,2020-05,05/23/2020 12:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,8300,N BROADWAY,74, ,@ENGINE CO 33, , ,897262.5,1048372
20-021860,2020-05,05/23/2020 12:30,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3430,S GRAND BLVD,25, , ,3430,GRAND,893788.8,1005469
20-021722,2020-05,05/23/2020 12:45,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1400,CLARK AVE,36, , , , ,905366,1016898
20-022216,2020-05,05/23/2020 13:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3746,TEXAS AVE,19, , ,3746,TEXAS,898034.9,1002585
20-021732,2020-05,05/23/2020 13:30,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2621,MADISON ST,59, , , , ,901970.7,1024865
20-021727,2020-05,05/23/2020 13:32,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,1217,WILMINGTON AVE,1, , ,1217,WILMINGTON,889918.6,995051.2
20-021734,2020-05,05/23/2020 13:43,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,3106,OLIVE ST,37, , ,3106,OLIVE,899009.4,1020191
20-021742,2020-05,05/23/2020 14:30,Y, , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,5932,W FLORISSANT AVE,76, , ,5932,FLORISSANT,891443.5,1046510
20-021737,2020-05,05/23/2020 14:30,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1920,MENARD ST,21, , ,1920,MENARD,904008.8,1010511
20-022413,2020-05,05/23/2020 15:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,2021,S GRAND BLVD,27, , ,2021,GRAND,894390.3,1012411
20-022227,2020-05,05/23/2020 15:00,Y, , ,1, , 51322,4,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3124,LOCUST ST,37, , ,3124,LOCUST,898986.9,1020558
20-021753,2020-05,05/23/2020 15:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,6807,MINNESOTA AVE,1, , ,6807,MINNESOTA,890615.5,990822
20-022141,2020-05,05/23/2020 15:00,Y, , ,1, , 65601,4,"LARCENY-MTR VEH PARTS $500 - $24,999",3514,GRATIOT ST,37, , ,3514,GRATIOT,895921.8,1017393
20-021746,2020-05,05/23/2020 15:00,Y, , ,1, , 69703,3,LARCENY-ALL OTH/FRM PRSN/UNDER $500,0,CHIPPEWA ST / S COMPTON AVE,16, , , , ,895070.9,1002980
20-021623,2020-05,05/23/2020 15:01,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,0,PAGE BLVD / PRAIRIE AVE,77, , ,3844,COTE BRILLIANTE,896978.8,1024764
20-021744,2020-05,05/23/2020 15:09,Y, , ,1, ,212000,4,DUI-DRVING UNDR INFLUNC ALC/DRUGS,0,N 21ST ST / N FLORISSANT AVE,60, , , , ,905058.1,1027661
20-021745,2020-05,05/23/2020 15:46,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,3928,KEOKUK ST,16, , ,3928,KEOKUK,890746.1,1002647
20-021848,2020-05,05/23/2020 16:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,5226,WINONA AVE,7, , ,5226,WINONA,882933.3,1004009
20-021749,2020-05,05/23/2020 16:10,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3638,OREGON AVE,19, , ,3638,OREGON,896866.5,1003519
20-021755,2020-05,05/23/2020 16:14,Y, , ,1, , 41021,6,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,5099,UNION BLVD,71, , , , ,892982.9,1040934
20-021756,2020-05,05/23/2020 16:54,Y, , ,1, , 61701,6,LARCENY-PICKPOCKET UNDER $500,8960,RIVERVIEW BLVD,74, , ,8960,RIVERVIEW,894481.3,1051455
20-021757,2020-05,05/23/2020 17:00,Y, , ,1, , 41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3904,CROSBY DR,4, , ,3904,CROSBY,883581.8,990444.6
20-021862,2020-05,05/23/2020 17:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,419,N 9TH ST,35, , , , ,907857.7,1018282
20-021752,2020-05,05/23/2020 17:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3501,LEMP AVE,18, , ,3501,LEMP,900448.3,1003993
20-021762,2020-05,05/23/2020 17:35,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3878,MARINE AVE,18, , ,3878,MARINE,899694.3,1001340
20-021758,2020-05,05/23/2020 17:50,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,400,CONVENTION PZ,35, , , , ,909665.2,1018855
20-021761,2020-05,05/23/2020 17:54,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 64 EASTBOUND / MARKET ST,37, , , , ,897432.7,1018818
20-021923,2020-05,05/23/2020 18:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4314,N GRAND BLVD,67, , ,4314,GRAND,902522.3,1032298
20-021765,2020-05,05/23/2020 18:30,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,2310,MCCAUSLAND AVE,10, ,@WALGREENS - MCCAUSLAND AND MANCHEST,2310,MCCAUSLAND,874938.3,1013267
20-021773,2020-05,05/23/2020 18:50,Y, , ,1, , 41024,4,ASSLT-AGGRAV-FIREARM-1ST-CHILD-DOMESTIC,1448,N MARKET ST,63, , ,1448,MARKET,906605,1024908
20-021773,2020-05,05/23/2020 18:50,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1448,N MARKET ST,63, , ,1448,MARKET,906605,1024908
20-022015,2020-05,05/23/2020 19:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4957,MCPHERSON AVE,38, , ,4957,MCPHERSON,887685.5,1025547
20-021804,2020-05,05/23/2020 19:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,3953,THOLOZAN AVE,15, , ,3953,THOLOZAN,890645.4,1004610
20-021845,2020-05,05/23/2020 19:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4947,ASHBY AVE,71, , ,4947,ASHBY,895243.9,1040025
20-021770,2020-05,05/23/2020 19:20,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4274,E ASHLAND AVE,56, , ,4274,ASHLAND,896353.1,1031321
20-021769,2020-05,05/23/2020 19:30,Y, , ,1, , 41023,1,AGG.ASSAULT-FIREARM/CITIZEN CHILD 3RD DEGREE,920,BATES ST,1, , ,920,BATES,891257,995300.9
20-021775,2020-05,05/23/2020 19:57,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4729,PENROSE ST,69, , ,4729,PENROSE,894267.3,1036123
20-022528,2020-05,05/23/2020 20:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4543,MCMILLAN AVE,54, , ,4543,MCMILLAN,890765.7,1026937
20-021778,2020-05,05/23/2020 20:00,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,920,BATES ST,1, ,2 FAMILY FLAT,920,BATES,891257,995300.9
20-021909,2020-05,05/23/2020 20:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2900,HARPER ST,67, , ,2913,HARPER,902172.4,1029367
20-021776,2020-05,05/23/2020 20:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,5004,RAY AVE,5, , ,5004,RAY,888083.7,999727.3
20-021781,2020-05,05/23/2020 20:00,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,2807,THOMAS ST,59, , ,2807,THOMAS,901253.6,1023487
20-021846,2020-05,05/23/2020 20:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,315,N 11TH ST,35, ,APT 902,315,11TH,907182.8,1018218
20-021777,2020-05,05/23/2020 20:19,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3800,CARTER AVE,67, , , , ,901391.7,1032918
20-021774,2020-05,05/23/2020 20:21,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1541,CARR ST,61, , ,1541,CARR,905664.1,1021110
20-021783,2020-05,05/23/2020 20:26,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,55,@ POTOMAC,18, ,55 SOUTHBOUND @ POTOMAC, , ,0,0
20-022408,2020-05,05/23/2020 20:30,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3920,HAMPTON AVE,14,WALGREENS, ,3920,HAMPTON,879176.4,1005385
20-021785,2020-05,05/23/2020 20:30,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,3920,HAMPTON AVE,14, , ,3920,HAMPTON,879176.4,1005385
20-022230,2020-05,05/23/2020 20:30,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",0,MCPHERSON AVE / N TAYLOR AVE,38, , , , ,889838.6,1024327
20-021793,2020-05,05/23/2020 20:34,Y, , ,1, , 10000,5,HOMICIDE,5320,COTE BRILLIANTE AVE,50, , ,5320,COTE BRILLIANTE,886791,1032371
20-021837,2020-05,05/23/2020 21:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4751,SAINT LOUIS AVE,56, , ,4746,SAINT LOUIS,892100.3,1032025
20-021798,2020-05,05/23/2020 21:00,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5003,NATURAL BRIDGE AVE,70, ,@AMOCO - NATURAL BRIDGE AND N KINGSH,4014,UNION,891035.4,1035280
20-021798,2020-05,05/23/2020 21:00,Y, , ,1, , 41023,6,AGG.ASSAULT-FIREARM/CITIZEN CHILD 3RD DEGREE,5003,NATURAL BRIDGE AVE,70, ,@AMOCO - NATURAL BRIDGE AND N KINGSH,4014,UNION,891035.4,1035280
20-021863,2020-05,05/23/2020 21:00,Y, , ,1, , 65601,1,"LARCENY-MTR VEH PARTS $500 - $24,999",5227,DELOR ST,7, , ,5227,DELOR,882545.5,1001307
20-021843,2020-05,05/23/2020 21:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4153,KOSSUTH AVE,68, , ,4153,KOSSUTH,898488.8,1032987
20-021817,2020-05,05/23/2020 21:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4078,C D BANKS AVE,58, , ,4078,C D BANKS,894339.2,1025007
20-021784,2020-05,05/23/2020 21:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,BIRCHER BLVD / UNION BLVD,71, , , , ,891444.2,1039774
20-021780,2020-05,05/23/2020 21:04,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,N TUCKER BLVD / WASHINGTON AVE,35, , , , ,906851.2,1019079
20-021782,2020-05,05/23/2020 21:08,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2817,WATSON RD,11, , , , ,880138.9,1010834
20-021789,2020-05,05/23/2020 21:25,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1403,N 9TH ST,62, , ,1403,9TH,908777.9,1021690
20-021786,2020-05,05/23/2020 21:30,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,0,N 7TH ST / CHESTNUT ST,35, , , , ,908242.7,1017204
20-021792,2020-05,05/23/2020 21:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / E GRAND AVE,64, , , , ,904809.8,1034159
20-021810,2020-05,05/23/2020 22:00,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,4052,NEBRASKA AVE,16, , ,4052,NEBRASKA,896101.9,1000806
20-021801,2020-05,05/23/2020 22:15,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,E CARRIE AVE / I 70 WESTBOUND,79, , , , ,900410.6,1038048
20-021795,2020-05,05/23/2020 22:25,Y, , ,1, , 92000,2,SIMPLE ASSAULT-HARRASSMENT,1300,S BOYLE AVE,39, , ,1300,BOYLE,890649.1,1016736
20-021797,2020-05,05/23/2020 22:41,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,S KINGSHIGHWAY BLVD / LACLEDE,38, , , , ,887253.1,1022319
20-021796,2020-05,05/23/2020 22:50,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,0,S 4TH ST / SPRUCE ST,35, , , , ,908773.8,1015571
20-021945,2020-05,05/23/2020 23:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4974,PARKER AVE,14, , ,4974,PARKER,884774.5,1007004
20-021806,2020-05,05/23/2020 23:30,Y, , ,1, , 91303,4,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,730,S BROADWAY,35,ANGRY BEAVER,REAR PARKING LOT, , ,908119.9,1014368
20-021805,2020-05,05/23/2020 23:32,Y, , ,1, , 83000,1,ARSON-KNOWINGLY BURNING/SUCCESS,5011,ALABAMA AVE,16, , ,5011,ALABAMA,892833.7,996491.3
20-021815,2020-05,05/24/2020 00:01,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,5320,COTE BRILLIANTE AVE,50, , ,5320,COTE BRILLIANTE,886791,1032371
20-021811,2020-05,05/24/2020 00:15,Y, , ,1, , 41021,4,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,3710,N GRAND BLVD,67, ,@MOBIL, , ,901258.3,1029801
20-021818,2020-05,05/24/2020 00:15,Y, , ,1, , 10000,4,HOMICIDE,2945,MONTGOMERY ST,59, , , , ,900348.7,1026528
20-021813,2020-05,05/24/2020 00:20,Y, , ,1, , 69703,4,LARCENY-ALL OTH/FRM PRSN/UNDER $500,0,S 10TH ST / WALNUT ST,35, , , , ,907135.2,1016922
20-021814,2020-05,05/24/2020 00:24,Y, , ,1, ,151130,5,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,5320,COTE BRILLIANTE AVE,50, , ,5320,COTE BRILLIANTE,886791,1032371
20-021812,2020-05,05/24/2020 00:25,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1501,WASHINGTON AVE,36,THE LAST HOTEL, ,1501,WASHINGTON,905761.7,1019418
20-021808,2020-05,05/24/2020 00:32,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,N 4TH ST / WASHINGTON AVE,35, , , , ,909581.6,1018292
20-021825,2020-05,05/24/2020 00:45,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1391,HODIAMONT AVE,78, , , , ,880856.8,1033748
20-021824,2020-05,05/24/2020 00:50,Y, , ,1, , 42014,6,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,5310,N EUCLID AVE,71, ,@EUCLID PZ,912,EUCLID,894542.1,1038824
20-021853,2020-05,05/24/2020 01:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,600,N KINGSHIGHWAY BLVD,38, , ,600,KINGSHIGHWAY,887891.8,1025894
20-021900,2020-05,05/24/2020 01:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,2547,SEMPLE AVE,50, , , , ,886277.4,1034092
20-021816,2020-05,05/24/2020 01:05,Y, , ,1, ,243300,4,DISORDERLY CONDUCT-OTHR DSTRB/UNNEC NOISE,0,N BROADWAY / MARKET ST,35, , , , ,908726.5,1016736
20-021821,2020-05,05/24/2020 01:14,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2821,N VANDEVENTER AVE,56,ZX GAS STATION, ,2822,VANDEVENTER,898133.8,1028563
20-021826,2020-05,05/24/2020 01:20,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2547,SEMPLE AVE,50, , ,2545,SEMPLE,886277.4,1034092
20-021826,2020-05,05/24/2020 01:20,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2547,SEMPLE AVE,50, , ,2545,SEMPLE,886277.4,1034092
20-021826,2020-05,05/24/2020 01:20,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2547,SEMPLE AVE,50, , ,2545,SEMPLE,886277.4,1034092
20-021823,2020-05,05/24/2020 01:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,FAIR AVE / ROSALIE ST,68, ,INTERSECTION, , ,899199.9,1034498
20-021832,2020-05,05/24/2020 02:15,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3607,HAMILTON AVE,50, , ,3607,HAMILTON,884714.6,1038923
20-021834,2020-05,05/24/2020 02:35,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2937,HEBERT ST,59, , , , ,901415.1,1028745
20-021835,2020-05,05/24/2020 02:40,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,HODIAMONT AVE / ROMAINE PL,78, , , , ,880918.1,1033616
20-021838,2020-05,05/24/2020 03:24,Y, , ,1, , 10000,4,HOMICIDE,902,S BROADWAY,35,BP GAS STATION, ,806,BROADWAY,907974,1013926
20-021836,2020-05,05/24/2020 03:45,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1029,GIMBLIN ST,74, , ,1029,GIMBLIN,896124.6,1048817
20-021840,2020-05,05/24/2020 06:53,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4319,CALIFORNIA AVE,17, , ,2750,CHARITON,896306.3,999108.4
20-021842,2020-05,05/24/2020 07:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",6347,SUTHERLAND AVE,8, , ,6347,SUTHERLAND,877720.1,1004238
20-021983,2020-05,05/24/2020 07:30,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,8725,HALLS FERRY RD,74,HALLS FERRY MANOR,SECOND FLOOR WINDOW,8725,HALLS FERRY,895301.1,1050064
20-021890,2020-05,05/24/2020 09:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,2103,MAURY AVE,13, , ,2103,MAURY,887646,1012671
20-022695,2020-05,05/24/2020 09:17,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,4352,OSCEOLA ST,5, , ,4352,OSCEOLA,886899.8,1003221
20-021852,2020-05,05/24/2020 10:35,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3026,UTAH ST,30, , ,3026,UTAH,896197.6,1005953
